Billing_Num,Balance,BAR,Total_Due,Instalment,Opening_acc_age,Current_Due,Xdays_Due,Due_30days,Due_60days,Due_90days,Due_120days,Due_150days,Due_180days,Due_210days,Current_per,Xdays_per,30days_per,60days_per,90days_per,120days_per,150days_per,180days_per,210days_per,Deliquency,Recency,Account_Age,Original_Band,Current_Band,Existing_Account,PropensistyToRol,BehaviourRiskScore,PaymentProjectionScore,Digigroup,Contact_Score,Credit_Risk,Missing,PContacts,PRPCs,PSMSs,PEmails,PLetters,PDOs,PPTPs,PAttempts,Previous_Total_Due,Previous_Payment,Age,LSM,Home_Ownership_Status,Director_Status,Address1_Score,CreditScore1_CreditScore,StrikeDates1_StrikeDate1,StrikeDates1_StrikeDate2,StrikeDates1_StrikeDate3,Income1_Income,EagleEye1_HasDefault,EagleEye1_HasJudgment,EagleEye1_IsDirector,EagleEye1_UnderDebtReview,EagleEye1_OwnsProperty,EagleEye1_HasPPAccounts,EagleEye1_HasPPAdverse,CellNumber1_Score,CellNumber2_Score,CellNumber3_Score,WorkNumber1_Score,WorkNumber2_Score,WorkNumber3_Score,HomeNumber1_Score,HomeNumber2_Score,HomeNumber3_Score,never_paid_flag,prev_account_new,prev_account_existing,gender_known,gender_code,book_6634,book_6635,book_6636,book_6637,book_6638,book_6647,book_6648,CreditScore1_CreditScore_missing,Income1_Income_missing,Person1_Score_missing,Address1_Score_missing,CellNumber1_Score_missing,CellNumber2_Score_missing,CellNumber3_Score_missing,WorkNumber1_Score_missing,WorkNumber2_Score_missing,WorkNumber3_Score_missing,HomeNumber1_Score_missing,HomeNumber2_Score_missing,HomeNumber3_Score_missing
-0.4928097889152173,0.6031360726066504,1.4224606445185584,1.4341710397896854,-0.31906756018113663,0.7871399650558241,-0.2030900050827939,1.5751481834726118,1.2586059662699993,0.6577212748679576,-0.41348290877603916,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-0.8446656855459895,0.7224595196090609,1.2821594950115263,0.9232003624980488,-0.5282123343565256,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,0.33579880057495265,-0.36044887232664974,0.27487461137803393,0.029980258281602015,-1.3991601660154342,0.7876962597741648,0.6785155586021638,-1.25735756913812,-0.531920654494203,-1.2083387841087634,-0.2014849980436227,1.011084518554916,0,0.9540015591434642,-0.38163728184107415,0.5835432094294124,-1.2205490904012601,1.267592984997261,0.039300771395742576,0.428104792311305,0.7027100173272367,1.799605946936316,0,-0.626816560221791,1.500140219548622,-0.550842823386135,-0.7143353219893236,1.2917694873095846,0.4525832246669922,0.3253995046424323,0.33879156335016897,0.4026069319333429,-0.4316695966072893,0,0,0,0,0,1,0,1.6668617398633696,,0.3270820492521913,-1.2065385918753222,,-0.769092485620239,0.8337216052560188,1.2233651493346982,,0,0,1,1,-0.33927442680767267,False,False,False,False,False,False,False,0,0,0,0,0,1,0,0,1,0,0,0,1
1.289504095045786,0.005043344922679792,-1.2518725818893568,-0.58520844609157,-0.21564487288835105,0.5044029086420941,-0.7727387094514581,-0.2384546959423592,0.27455920872860684,0.16574559131284095,-0.4028994507548496,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-1.0014975629703537,-0.03300841083305639,0.9381319038716702,0.7959688784830485,-0.5063927812845491,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,1.5688421319395276,-0.7815668008958332,0.9422859879254187,-0.667235050592861,0.006324681815237952,0.7876962597741648,1.3326112873812397,-1.2574648481168045,-0.970314008244758,-0.1663680016062368,0.4516769351326984,-1.6315227458499784,1,0.07957299897530273,-0.7928843527905075,-1.025491375394335,0.01232877869092183,-1.1747827086390799,1.267449877512697,0.428104792311305,-0.6004611988288371,-0.18603042037600703,1,,-0.6521080976588359,-0.598099103005758,-0.6927600608219877,0.5600736617133375,-1.2540370121452094,-0.2380200507834074,1.3169820109015409,-0.9559909618815635,0.6295419376321221,0,0,0,0,1,1,0,-0.38085429685032046,,1.4270636211758796,1.4428494389225452,1.6176115448101762,-0.110324160847946,1.6564040292647293,1.3757216055365187,-0.5624571812484883,0,1,0,1,-0.33927442680767267,True,False,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.3839667308957189,-1.129958171061023,-0.802294939089681,-1.103758375954327,-1.066045363939816,-0.34380826059909564,-0.8080067344785655,-0.5255810994784827,-0.5091800606777582,-0.4618971724337798,0.007792914952277713,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-0.6631378793713598,-0.32412012848156563,-0.5047402506515286,-0.539090255153804,0.79531581908836,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,1.1578276881513359,-0.8938649151809488,-0.04647160695959574,-1.364450359467324,-1.3991601660154342,0.7876962597741648,1.5371015491446354,-1.7404705698138938,-1.2639679690110028,1.5702499692313077,-0.8202699873685585,-0.45703062833669195,0,1.536953932588905,2.291468679330243,1.656232932645244,1.2452066477831039,-1.1747827086390799,-1.188848334721212,0.428104792311305,-0.8009490782374639,-0.6916893812091122,0,-0.2703497173911213,1.500140219548622,-0.598099103005758,1.421615533576928,1.4619313072156888,0.6879791193997097,0.7761351489831041,-1.6175893317525747,-0.5031249972765947,-0.1434411870920847,0,0,0,0,0,1,0,-0.9305767228137273,,1.632029131472219,,,-1.4944030654200364,-0.963190005078795,,1.3715244492066336,0,1,0,1,-2.082122509723799,False,False,False,True,False,False,False,0,0,0,0,0,1,0,1,1,0,0,1,0
1.289504095045786,0.15677681917085437,1.5476785785869247,0.9458372609357472,0.047110609196764276,1.0698770214695539,-0.1957606874816406,0.2258945305032976,-0.5066154758501722,0.6577212748679576,0.007792914952277713,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-0.7199130557766088,-0.1651009877765336,-0.6723259683156961,0.8168836429786651,0.5007518526166782,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,1.1578276881513359,-1.146535672322459,-0.7880398031233565,-1.364450359467324,-0.6964177421000981,-1.7906875692738378,1.4794073016688192,0.7091733891270785,-0.02428898534971127,0.8756027808962898,0.6579385982410103,-0.7506536577150136,0,-0.7948555611928587,-0.38163728184107415,0.5835432094294124,0.01232877869092183,1.267592984997261,0.039300771395742576,-1.3668838546962627,-0.19948544001158364,1.1450273229135275,1,-1.1615168244677956,-0.5826807325876276,-0.550842823386135,-0.7143353219893236,1.2463930020012903,-0.3713024068975189,0.5507673268127682,,-0.5031249972765947,-0.8318935871622823,0,0,0,0,1,1,0,,-0.27499524957850185,,,1.4164296239284224,-0.23010021989745363,1.6058884418255976,,,0,1,0,1,0.8226242951364117,False,False,False,False,False,True,False,0,0,0,0,1,0,1,1,0,0,0,1,1
-1.3839667308957189,-0.6158446602302479,-1.1985669553381648,-0.8954140980477574,-0.111733845899988,-0.9092823734265555,-0.662555669614394,-0.5335870347646531,0.49132135210991773,-0.2892391809700582,-0.41348290877603916,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-0.37417005327289626,-0.5014290106095407,2.3857727576779957,0.001207827649621875,-0.5282123343565256,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,0.33579880057495265,-0.7254177437532754,-0.02175266708747038,-0.667235050592861,1.41180952964591,0.7876962597741648,-1.6507616634540132,-1.3600593113987285,,0.8756027808962898,1.6548699699311846,1.011084518554916,0,1.536953932588905,-0.7928843527905075,1.656232932645244,1.2452066477831039,1.267592984997261,0.039300771395742576,1.3255991158150888,0.9031978967358635,-0.5135447244158521,0,-0.09211629597578645,1.500140219548622,-0.5744709631959465,-0.7143353219893236,-0.6537473202835384,0.15833835625109538,,,-1.2956404353352902,-0.26199781715736475,0,0,0,0,0,1,0,,1.6495032999840031,0.21776711042747635,-1.1106950972211358,,-0.9287938976862493,-0.3353534183353062,-0.9927287590554157,0.3661332766956675,0,0,1,1,0.8226242951364117,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.4928097889152173,1.703581979205402,0.1265304594013718,1.5918089481228181,1.8303835481233928,-0.06107120418536571,-0.8553511232461163,1.5751481834726118,1.2586059662699993,0.6577212748679576,0.007792914952277713,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-1.3704089110026656,0.8875752407884074,0.4864679574840966,0.9066428406056857,0.79531581908836,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,0.7468132443631442,-1.090386615179901,0.07712309240103106,0.029980258281602015,1.41180952964591,0.7876962597741648,-0.5665194742043551,-1.3075998908220179,1.663873357823061,0.5282791867287809,-1.198416369733797,-1.3378997164716566,1,1.8284301193116255,1.2633510019566594,-0.48914651378641916,1.2452066477831039,1.267592984997261,1.267449877512697,-1.3668838546962627,0.9031978967358635,1.7890727244905575,0,-0.3297608578628996,1.500140219548622,-0.550842823386135,-0.7143353219893236,1.5640283991593518,0.5114321983501716,-0.012652228613071527,-0.6393988842012028,0.17617394963085853,-0.5569398582335376,0,0,0,0,0,1,0,,-0.8776851868080404,-0.11017770604666666,,-0.4635807401734808,0.7414167035041096,-1.5693770543483707,,0.07987606785574008,0,1,0,1,-0.33927442680767267,False,False,False,False,False,True,False,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.4928097889152173,-0.018908939210321836,-0.3557345959061104,-0.1752807002009498,0.09390504237886242,1.0698770214695539,-0.001409282252681594,0.6921294593095371,-0.5556687941799904,-0.474707942549911,-0.41348290877603916,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,0.21725925071541294,0.9780078511574032,-0.7097943198259775,-0.6009631001200029,-0.5282123343565256,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,-0.4862300870014306,-0.8096413294671121,-0.7633208632512312,-1.364450359467324,0.709067105730574,0.7876962597741648,1.36333603455771,-1.4994147047098676,1.2387013909316495,0.18095559256127208,,0.7174614891765944,1,-0.5033793744701383,0.02960978910835923,1.656232932645244,1.2452066477831039,1.267592984997261,-1.188848334721212,0.428104792311305,0.50222213791861,0.1077939150840296,0,-0.8050499816371258,-0.5595382775638915,-0.598099103005758,-0.7143353219893236,,0.33488527730063344,1.5649225265792797,-1.4002136767411588,0.6290399142358273,-0.31173972372272035,0,0,0,0,0,1,0,1.1377539048735903,1.0673596106145624,,1.5523848613844733,-0.7341357372213566,,-1.0786542049396668,,-0.8068230912337925,0,0,1,1,-0.33927442680767267,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.4928097889152173,-0.5449633577973108,1.5687996758996612,0.059941530852582095,-0.13907129356417672,0.22166585222836419,-0.7635373083935315,-0.21490831567399407,0.6647194778960804,-0.205431852629375,-0.3066679952053647,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-1.1659673565030477,-0.3154833061429537,0.7289903781688268,-0.25238369185972803,-0.39614661839456305,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,1.9798565757277191,-0.9780885008947854,0.9175670480532934,0.7271955671560651,-0.6964177421000981,0.7876962597741648,1.1219760761825495,0.19641563067482679,-1.323116278644014,-0.5136915957737457,,0.7174614891765944,0,-1.0863317479155792,-0.7928843527905075,0.5835432094294124,0.01232877869092183,1.267592984997261,0.039300771395742576,-1.3668838546962627,1.003441836440177,0.27435720254838464,1,-0.15152743644756472,-0.6983930077063082,-0.598099103005758,-0.7143353219893236,-0.1716221638829103,1.5707137246474001,0.21271559355726435,-0.9654623667183267,-0.5031249972765947,-0.029614615626577745,0,0,0,0,1,0,0,,,,,0.0567173310724335,,-0.4219515682309601,0.8563245957575857,-0.26921808926612306,0,0,1,1,0.8226242951364117,False,False,False,False,False,False,True,0,0,0,0,1,1,1,1,0,1,0,0,0
1.289504095045786,1.2363371479181966,-1.2101332705332346,0.09665580424218298,0.9933501593273415,0.7871399650558241,0.7974533926724434,-0.6363295942789609,-0.5556687941799904,-0.474707942549911,-0.41348290877603916,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,1.105548894114126,-0.7945729217494881,-0.7097943198259775,-0.6009631001200029,-0.5282123343565256,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,-0.8972445307896223,1.6047681276628731,-1.158823901205237,0.7271955671560651,-0.6964177421000981,-0.5014956547498365,-0.834166160719384,-1.53059712784749,-0.4118843790625035,-0.5136915957737457,-1.5421858082476503,1.3047075479332375,0,-1.0863317479155792,-0.7928843527905075,-1.025491375394335,-1.2205490904012601,-1.1747827086390799,1.267449877512697,-0.4693895311924789,-1.101680897350404,-1.047029152167085,0,1.5713956372340054,1.500140219548622,-0.598099103005758,1.421615533576928,,-0.07705753848162208,-0.5760717840389112,-0.5307110566954949,0.4026069319333429,-0.16724406262642663,0,0,0,0,1,1,0,1.3920005268816662,,1.0649578863190132,,1.2221850106632812,-0.7624382601174885,1.2667123547342873,0.9048016500036196,0.42198834183516637,0,0,0,1,0.8226242951364117,False,False,False,False,False,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.4928097889152173,-0.6995336344524554,1.6221053024508527,-0.12216705018884699,-0.7517461057509083,-0.06107120418536571,-0.3463503205075336,0.6086373313759291,0.9138662112759455,-0.474707942549911,-0.41348290877603916,-0.33478083356130534,-0.2690763535309622,-0.2282581898148304,-0.12453261386474547,-0.4271262716239803,0.8042553076394447,1.2474161145201745,-0.6009631001200029,-0.5282123343565256,-0.4202530202606717,-0.32174469649744863,-0.26207913130202937,-0.14232380928369937,-0.075215643213239,-1.146535672322459,-0.1947852461923479,1.424410876030528,-0.6964177421000981,-1.7906875692738378,-0.6320656015141581,1.6507967447003191,0.715064885062931,1.5702499692313077,1.68924691378257,0.1302154304199512,1,0.3710491856980232,-0.7928843527905075,1.1198880710373282,-1.2205490904012601,1.267592984997261,1.267449877512697,-0.4693895311924789,1.003441836440177,0.12857162928528268,1,1.3337510753468922,-0.6289656426350998,-0.5744709631959465,-0.6927600608219877,1.6264210664582563,1.3353178299146826,,-1.2915258492354507,0.17617394963085853,0.4647527993174471,0,0,0,0,1,1,0,-1.4596845578035065,,0.8053349066103168,-1.2544603392024152,0.3342096357369211,,1.230629792277765,-0.8334470093898765,-0.5205658823938641,0,1,0,1,-0.33927442680767267,False,False,False,False,False,False,True,0,0,0,0,0,1,0,0,0,1,0,0,0
